objectId,clusterId,area,perimeter,compactness,meanB1,stdB1,meanB2,stdB2,meanB3,stdB3,meanB4,stdB4,meanB5,stdB5,meanB6,stdB6
1586,4,100,50.8284,25.8353,0.0655494,0.00219232,0.0666371,0.00401333,0.0592079,0.00137015,0.0656239,0.00400538,0.492392,0.0283132,0.567027,0.0397982
1587,4,186,103.071,57.1164,0.0667029,0.00289131,0.0663965,0.00336199,0.05837,0.00179676,0.0649806,0.00308208,0.500611,0.0272757,0.590054,0.0329488
1588,4,30403,1304.5,55.9721,0.0627177,0.00131161,0.0622027,0.00130853,0.0568756,0.00142833,0.0589687,0.00151596,0.48773,0.0340651,0.624584,0.0733522
1589,4,110,62.8284,35.8856,0.0606025,0.000699067,0.06056,0.000774695,0.0544552,0.000957733,0.0592658,0.00085246,0.488521,0.0167338,0.516523,0.0200352
1590,4,52887,2236.65,94.5903,0.0700941,0.00370749,0.071001,0.00400865,0.0618199,0.00322384,0.0682065,0.0040044,0.48877,0.0370484,0.601214,0.05595
1591,4,321,146.971,67.2908,0.0695381,0.0020172,0.069472,0.00317512,0.0620601,0.00159431,0.0653102,0.00526405,0.504172,0.0249399,0.488781,0.00635529
1592,4,188,103.071,56.5087,0.0776314,0.00903181,0.0799845,0.00980844,0.0693754,0.00813886,0.0782921,0.00949476,0.49224,0.0255638,0.564692,0.057426
1593,4,1142,324.326,92.108,0.0783618,0.00187248,0.0795807,0.00191242,0.0689477,0.0020183,0.0777169,0.00199225,0.487583,0.0307806,0.516998,0.0163577
1594,4,863,206.426,49.3764,0.0615032,0.00126348,0.0600734,0.00118382,0.055555,0.00115116,0.0584907,0.00134346,0.500275,0.029385,0.510499,0.0154654
1595,4,82,42.8284,22.3692,0.0753984,0.00146222,0.076439,0.00138966,0.0671926,0.00124725,0.0748826,0.00133672,0.509326,0.0237309,0.525132,0.0283791
1596,4,497,134.284,36.2822,0.0623404,0.000981746,0.0607108,0.00105059,0.0563598,0.00106475,0.0592227,0.00119878,0.492358,0.0256829,0.50015,0.0104322
1597,4,152,82.8284,45.1352,0.0728151,0.00130456,0.074142,0.00141149,0.0646498,0.00163082,0.0727174,0.00131789,0.494866,0.0415987,0.63309,0.01297
1598,4,90,47.6569,25.2353,0.0713404,0.00145986,0.071948,0.00138967,0.0627705,0.00149032,0.0707839,0.00149915,0.476253,0.0257228,0.630255,0.0189518
1599,4,839,135.113,21.7586,0.0594863,0.00245599,0.0574536,0.00302799,0.0536382,0.00188513,0.0543493,0.00336936,0.503003,0.033817,0.508134,0.0312042
1600,4,250,150.828,90.9969,0.0748323,0.0101769,0.0718137,0.00680189,0.0569737,0.00422804,0.0693275,0.00582508,0.490478,0.0329922,0.611189,0.0580987
1601,4,375,95.3137,24.2259,0.0580314,0.00063368,0.0561368,0.000661639,0.0536726,0.000740992,0.0548621,0.00064636,0.495969,0.0325589,0.529586,0.0279836
1602,4,156,61.8995,24.5612,0.0680838,0.00160181,0.0667345,0.00156874,0.0620081,0.00152614,0.0626261,0.00157583,0.532076,0.0630163,0.481289,0.00729197
1603,4,1923,216.083,24.2808,0.0580878,0.000865015,0.0562568,0.000921899,0.0539494,0.00100829,0.0541448,0.000910791,0.488787,0.0384946,0.50123,0.00960295
1604,4,1292,188.77,27.5805,0.0695803,0.00249149,0.0681211,0.00256311,0.0640009,0.00252016,0.065843,0.00244241,0.505436,0.0435591,0.491695,0.00775095
1605,4,2393,265.397,29.434,0.0591449,0.000703146,0.0572711,0.000740957,0.0544334,0.000798498,0.0555764,0.000949939,0.504768,0.0420673,0.527036,0.0283725
1606,4,227,59.5563,15.6254,0.0840499,0.00196013,0.0819797,0.0028178,0.0758994,0.00163668,0.0788642,0.00250689,0.505157,0.028094,0.494374,0.00630466
1607,4,122638,6234.81,316.972,0.0699595,0.00460536,0.0681012,0.00473688,0.0639038,0.00518067,0.0664007,0.00466066,0.489638,0.0369978,0.62787,0.0789263
1608,4,529,137.799,35.8952,0.0662843,0.000982584,0.0644756,0.000871314,0.0586939,0.00100912,0.0632236,0.000927855,0.501427,0.034852,0.515097,0.017491
1609,4,115,47.6569,19.7494,0.0661679,0.000997179,0.0640698,0.00101498,0.058233,0.00108512,0.0627591,0.00107499,0.488355,0.0255266,0.511163,0.0104692
1610,4,59,36.8284,22.9887,0.0609953,0.00120282,0.058712,0.00121252,0.0539284,0.00125319,0.0575561,0.00113285,0.469591,0.0143061,0.573523,0.0143513
1611,4,5991,603.563,60.806,0.0734983,0.00194432,0.0765658,0.00253452,0.0637221,0.00261666,0.0732421,0.00212288,0.493053,0.032411,0.520238,0.0293034
1612,4,2906,724.309,180.531,0.067412,0.00208459,0.0655843,0.00236645,0.0595672,0.0019463,0.0642938,0.00240328,0.513843,0.0502095,0.541099,0.0378603
1613,4,158,62.4853,24.7115,0.0666058,0.00145306,0.0647818,0.00128398,0.0580483,0.00137311,0.0635733,0.00135819,0.474311,0.0246083,0.563077,0.0145157
1614,4,84,39.6569,18.7222,0.0645308,0.00112147,0.0630158,0.00115144,0.0563783,0.00118546,0.0617799,0.00117821,0.479645,0.0219429,0.519546,0.0148186
1615,4,1317,257.497,50.3454,0.0628091,0.0019986,0.061072,0.0019929,0.0540718,0.00210845,0.0598281,0.00201017,0.476954,0.0296498,0.552936,0.0369557
1616,4,133,65.0711,31.8364,0.0656141,0.00114206,0.0641978,0.00122862,0.0599772,0.00143186,0.0630441,0.00125521,0.540262,0.0290966,0.531396,0.0179284
1617,4,132959,2846.34,60.9333,0.0626585,0.0060573,0.0605805,0.00630443,0.0571152,0.00622393,0.0579915,0.00634199,0.499342,0.0391396,0.580296,0.0580658
1618,4,118,45.6569,17.6657,0.0639726,0.0010781,0.0616797,0.000982768,0.05691,0.000977826,0.0605796,0.000913446,0.492057,0.0256734,0.519583,0.0155972
1619,4,359,86.7279,20.9519,0.0667359,0.00129969,0.0649301,0.00146926,0.0588949,0.00165007,0.0637953,0.00137993,0.476236,0.0286823,0.614658,0.00719132
1620,4,218,105.314,50.876,0.0679168,0.00238493,0.0665541,0.00267957,0.061129,0.00314329,0.0654553,0.00267366,0.482299,0.0304656,0.635104,0.0230227
1621,4,64,29.4142,13.5187,0.0695843,0.00142349,0.0680712,0.00125311,0.0618781,0.00125028,0.066468,0.00133806,0.50049,0.0166017,0.627217,0.00349354
1622,4,85,44,22.7765,0.0638733,0.00105256,0.061811,0.00121832,0.0558532,0.00130179,0.0605373,0.00124944,0.499054,0.0278868,0.644833,0.00876065
1623,4,59,36.8284,22.9887,0.0684102,0.0010005,0.0669606,0.000738314,0.0610019,0.000835028,0.0655652,0.000811141,0.558657,0.0490246,0.628378,0.00852856
1624,4,324,110.728,37.8416,0.0740749,0.00421783,0.0733175,0.00409902,0.069303,0.00535954,0.071006,0.00369865,0.494674,0.028233,0.5332,0.0716973
1625,4,2529,262.61,27.2693,0.0737911,0.00212584,0.07867,0.00207594,0.0641338,0.00240219,0.073777,0.00199266,0.488024,0.0334723,0.504619,0.0120556
1626,4,208,93.0711,41.6453,0.0709213,0.00695621,0.069313,0.00615119,0.0648083,0.00724111,0.0675513,0.00666817,0.509031,0.0399858,0.525403,0.0341392
1627,4,1707,285.154,47.635,0.0642739,0.0015872,0.0637333,0.00156447,0.0567137,0.00150875,0.0619777,0.00177317,0.497035,0.0429722,0.512187,0.0214761
1628,4,245,79.3137,25.6762,0.0736402,0.00119229,0.0715601,0.00137289,0.0677026,0.00145636,0.0701265,0.00135993,0.488051,0.0251524,0.584225,0.0481446
1629,4,2567,227.983,20.2478,0.0606166,0.00143879,0.0599898,0.00137016,0.0540495,0.00132542,0.0571255,0.00141658,0.487423,0.0305937,0.51224,0.0191095
1630,4,87,45.6569,23.9603,0.058235,0.000617599,0.0566322,0.000687262,0.0532279,0.000675659,0.0557707,0.000659681,0.476854,0.0243524,0.588381,0.00372463
1631,4,274,76.9706,21.6221,0.0855463,0.00408074,0.0826749,0.00417469,0.0769761,0.00360487,0.0802829,0.00383447,0.544182,0.0392851,0.490235,0.0192832
1632,4,80,43.4142,23.5599,0.0714335,0.00111727,0.0697329,0.00166791,0.0659523,0.00176374,0.0684568,0.001563,0.488775,0.0345357,0.588682,0.0667208
1633,4,182,76.4853,32.1428,0.0710957,0.00270313,0.0689944,0.00195603,0.0648268,0.00302227,0.0675898,0.00184918,0.476169,0.0203364,0.575809,0.0164686
1634,4,160,67.6569,28.6091,0.0705823,0.000967214,0.068142,0.000942863,0.0641216,0.000967174,0.0668687,0.000996164,0.458529,0.0303464,0.618243,0.0231979
1635,4,2306,256.711,28.5778,0.0762338,0.00391453,0.0808694,0.00278176,0.0643931,0.00209092,0.0768708,0.00368975,0.493397,0.0305676,0.541853,0.033797
1636,4,160,55.6569,19.3605,0.0722619,0.00078491,0.069759,0.000725123,0.0655745,0.000998551,0.0685643,0.00091871,0.486005,0.0267132,0.690921,0.0140161
1637,4,130,75.6569,44.0305,0.0712868,0.000867403,0.0691762,0.00104119,0.0652707,0.00126551,0.0678317,0.000995468,0.482353,0.0278616,0.660031,0.0250026
1638,4,127,74.2426,43.4013,0.0706405,0.00127914,0.0692139,0.0010168,0.0658553,0.0010141,0.0680456,0.000974322,0.492481,0.030134,0.635401,0.00971967
1639,4,89,36.8284,15.2397,0.0716015,0.000748589,0.0697087,0.000716052,0.0660369,0.000855395,0.068683,0.000803813,0.504472,0.0218403,0.617598,0.00361231
1640,4,95,36.2426,13.8266,0.0709719,0.000768656,0.0689313,0.000737738,0.0647277,0.000798457,0.0675798,0.000791274,0.501961,0.0259317,0.635491,0.00742553
1641,4,115,42.4853,15.6956,0.0805391,0.00314714,0.0821861,0.00218463,0.065366,0.00204085,0.0778681,0.0029228,0.485899,0.0235974,0.493302,0.00614089
1642,4,66,28.8284,12.5921,0.0699502,0.000554077,0.0670647,0.000873588,0.0632383,0.00235343,0.0655457,0.000720885,0.466488,0.0227585,0.52457,0.0104302
1643,4,60,27.4142,12.5257,0.0691035,0.000964486,0.0674307,0.000705177,0.0632894,0.00144909,0.0656793,0.000678003,0.521307,0.0493291,0.493018,0.010752
1644,4,497,142.042,40.5952,0.0731514,0.00441513,0.0781095,0.00595049,0.0621381,0.00318078,0.0711825,0.00477851,0.493589,0.0293569,0.495554,0.0241057
1645,4,309,76.7279,19.0523,0.0748923,0.00196116,0.0786831,0.00169976,0.0614619,0.00153561,0.0737755,0.0020891,0.516873,0.0360599,0.489832,0.00684628
1646,4,79,35.6569,16.0938,0.0698273,0.000550908,0.0675008,0.00107278,0.0625192,0.00150577,0.0651796,0.00121495,0.558848,0.022279,0.47571,0.00331693
1647,4,155,66.4853,28.518,0.0823448,0.00140964,0.0815811,0.00146794,0.0789389,0.00198087,0.0801513,0.00167184,0.497812,0.0184812,0.495815,0.00345561
1648,4,120,59.0711,29.0783,0.0699449,0.00736846,0.0681403,0.00801012,0.0646695,0.0082094,0.0661412,0.00761528,0.498268,0.0401404,0.500732,0.00926423
1649,4,1581,301.255,57.4032,0.0609656,0.00220537,0.0591823,0.00230224,0.0560848,0.00230975,0.0572493,0.00239243,0.507869,0.0336369,0.49244,0.0104389
1650,4,932,180.184,34.835,0.0684197,0.0030523,0.06787,0.0030197,0.0657367,0.00310449,0.0657856,0.002994,0.529673,0.0524352,0.487581,0.00609563
1651,4,802,159.698,31.8,0.0639762,0.00263247,0.0608603,0.00210649,0.0570877,0.00182074,0.0582017,0.00186625,0.513246,0.0399146,0.484641,0.008822
1652,4,550,111.556,22.6269,0.0603038,0.00187765,0.0567594,0.00186539,0.0518114,0.0016574,0.0550547,0.00147636,0.510082,0.023545,0.50102,0.012286
1653,4,201,80.1421,31.954,0.0750077,0.00094723,0.0733365,0.000971603,0.0708347,0.00101965,0.0717893,0.00101483,0.493513,0.020847,0.495058,0.00566901
1654,4,153,64.4853,27.1788,0.0571037,0.00123612,0.054605,0.000986964,0.0517752,0.00122473,0.0533394,0.00084757,0.570422,0.0641064,0.488341,0.0109041
1655,4,1381,166.426,20.0563,0.0711959,0.00182873,0.0768748,0.00170203,0.0644617,0.0016234,0.0675394,0.00198781,0.508364,0.0386403,0.497025,0.0115971
1656,4,46158,1061.91,24.4305,0.0741639,0.00496859,0.0833198,0.00404278,0.0682375,0.00302316,0.0683648,0.00437812,0.496116,0.0329647,0.607014,0.0611737
1657,4,5585,372.208,24.8055,0.0730128,0.00186755,0.0814297,0.00214356,0.0675779,0.00150581,0.0677131,0.00230419,0.50302,0.0392665,0.523723,0.030072
1658,4,75,32.2426,13.8612,0.0663692,0.000627368,0.0651297,0.000804695,0.0642986,0.000782629,0.0630541,0.00075903,0.432157,0.0147845,0.677297,0.00363275
1659,4,222,80.3848,29.1068,0.0788427,0.0041505,0.0790004,0.00342564,0.0602072,0.00180531,0.0733284,0.00331511,0.498516,0.0267632,0.625944,0.00730054
1660,4,1935,321.38,53.3772,0.0737652,0.00423354,0.0749769,0.00332783,0.0585904,0.00233622,0.066635,0.00480007,0.487357,0.0310234,0.678675,0.0509654
1661,4,1834,245.983,32.9921,0.0692463,0.00166914,0.0723793,0.0016072,0.0635153,0.00145139,0.0646119,0.00183107,0.501578,0.0339602,0.497163,0.0134181
1662,4,637,137.213,29.5565,0.0697335,0.00164944,0.071856,0.00141606,0.0652604,0.00154038,0.0657992,0.00183221,0.502927,0.0474884,0.49302,0.00993177
1663,4,239,78.7279,25.9334,0.0681217,0.00160748,0.0707444,0.00131398,0.0628486,0.00139824,0.0632545,0.00155896,0.513726,0.0360883,0.496042,0.00996638
1664,5,16210,1003.35,62.1037,0.237283,0.0163436,0.246698,0.0166184,0.251724,0.018419,0.237956,0.0169707,0.482833,0.0350841,0.628704,0.0578235
1665,5,121,64.8284,34.7333,0.226278,0.0246182,0.230014,0.0241235,0.232218,0.0235654,0.222867,0.0264452,0.317712,0.0908356,0.614418,0.0510289
1666,5,335,83.4558,20.7907,0.214573,0.00971028,0.227322,0.00718069,0.225098,0.0100655,0.217432,0.00757198,0.477905,0.0286602,0.554357,0.0217346
1667,5,137,44.4853,14.4448,0.206177,0.00369027,0.215118,0.00443368,0.21218,0.00873902,0.205033,0.00677335,0.439874,0.0282453,0.572598,0.0266299
1668,5,95,48.2426,24.4984,0.233597,0.0228997,0.238955,0.0214782,0.240854,0.0201041,0.233329,0.0227054,0.329907,0.087438,0.571124,0.02381
1669,5,300,101.314,34.2149,0.213211,0.0133652,0.226259,0.0109956,0.232904,0.00987744,0.219399,0.0108368,0.448458,0.060197,0.6,0.0490536
1670,5,971,210.284,45.5401,0.225888,0.00784083,0.234624,0.00709363,0.238377,0.00756811,0.226335,0.0068039,0.481444,0.0291679,0.662795,0.0211794
1671,5,99,41.8995,17.733,0.22038,0.00345973,0.230242,0.00353098,0.233703,0.00358366,0.221689,0.00308761,0.464171,0.0201544,0.700109,0.0127662
1672,5,139,65.0711,30.4622,0.279169,0.0331839,0.276258,0.0329035,0.273707,0.0333292,0.272815,0.0329607,0.268642,0.0277949,0.606407,0.0851825
1673,5,330,137.799,57.5411,0.227333,0.0327868,0.223263,0.0314932,0.219844,0.030331,0.219623,0.0321972,0.280368,0.0269425,0.562776,0.0317576
1674,5,56,32.8284,19.2447,0.302953,0.035283,0.306157,0.0332729,0.307763,0.0323601,0.303169,0.0334765,0.282843,0.0206324,0.572394,0.00707667
1675,5,7482,609.279,49.6152,0.242121,0.0159138,0.25065,0.0170577,0.254235,0.0198692,0.242206,0.0176512,0.481511,0.0349863,0.637494,0.0382269
1676,5,54,26.8284,13.329,0.293145,0.0282932,0.294718,0.0292845,0.297733,0.0300266,0.289611,0.0306365,0.272476,0.0177755,0.5254,0.0043
1677,5,153,64.4853,27.1788,0.2372,0.0231942,0.236715,0.0202895,0.236298,0.0183345,0.233686,0.0205901,0.286531,0.0238041,0.684464,0.00924069
1678,5,2114,390.995,72.3165,0.215,0.0240285,0.215082,0.0236265,0.215437,0.0233455,0.211232,0.0242126,0.27287,0.0278381,0.514667,0.061943
1679,5,102,48.8284,23.3747,0.247249,0.0255717,0.24867,0.0271632,0.248977,0.0285441,0.243901,0.0280962,0.283276,0.0242997,0.657194,0.106489
1680,5,75,32.2426,13.8612,0.218433,0.00693916,0.215762,0.00728376,0.214228,0.00769406,0.212685,0.00774129,0.258719,0.0296658,0.727748,0.00730007
1681,5,1663,334.468,67.2693,0.313201,0.0637709,0.31209,0.0643647,0.31141,0.0653217,0.305681,0.0657188,0.272156,0.0286694,0.596305,0.0395785
1682,5,52,24.8284,11.8548,0.225413,0.0121007,0.226752,0.0117073,0.225536,0.0126094,0.22242,0.0125645,0.280468,0.0271203,0.669699,0.0126167
1683,5,1500,366.368,89.4834,0.247787,0.0288932,0.246419,0.0285583,0.245148,0.0292366,0.242494,0.0291874,0.268248,0.0247892,0.637797,0.027969
1684,5,623,114.627,21.0906,0.211244,0.0126837,0.208916,0.0123243,0.207451,0.0122105,0.205206,0.013175,0.268719,0.0271846,0.484589,0.0261251
1685,5,134,56.7279,24.0154,0.217264,0.019104,0.222671,0.0134582,0.22324,0.0129511,0.216063,0.0160674,0.393532,0.0913884,0.544171,0.0284716
1686,5,50,25.4142,12.9176,0.289593,0.0381266,0.287639,0.0379181,0.284313,0.0370776,0.28281,0.0379437,0.280549,0.0213531,0.628378,0.0058904
1687,5,67486,3519.23,183.519,0.301966,0.0518702,0.302731,0.0511551,0.301271,0.0499347,0.29754,0.0509485,0.271237,0.0251159,0.600959,0.0595008
1688,5,320,123.556,47.7068,0.226608,0.0236603,0.22297,0.0237041,0.220013,0.0244308,0.219588,0.0236715,0.271201,0.0198468,0.545207,0.0566752
1689,5,347,124.385,44.5867,0.20983,0.0085266,0.216295,0.00947353,0.218521,0.0115554,0.208125,0.00930393,0.430649,0.0782753,0.572883,0.0335321
1690,5,195,68.1421,23.8121,0.318813,0.0524615,0.320085,0.0496275,0.320004,0.0477029,0.315911,0.0508834,0.275234,0.0275146,0.638565,0.0141461
1691,5,4532,752.434,124.924,0.299801,0.0619437,0.301312,0.0625556,0.301588,0.0623598,0.295149,0.0636015,0.265383,0.0242349,0.621625,0.0399195
1692,5,64668,3688.15,210.343,0.239744,0.0367409,0.244094,0.0390061,0.24634,0.0414455,0.236684,0.0382835,0.270301,0.0301008,0.601553,0.0729893
1693,5,51,26.8284,14.113,0.290435,0.0461237,0.298612,0.0416833,0.304883,0.0380935,0.29419,0.0423331,0.244521,0.0134693,0.617515,0.00329884
1694,5,147,58.4853,23.2689,0.214419,0.00976432,0.214356,0.00633017,0.213281,0.00623089,0.209433,0.00693869,0.328425,0.0645691,0.668413,0.0301666
1695,5,120,49.0711,20.0664,0.2126,0.0029761,0.223105,0.00358012,0.223161,0.00489612,0.215804,0.00401327,0.453889,0.0322925,0.645664,0.00744245
1696,5,72,31.6569,13.9188,0.277942,0.0286636,0.273087,0.0297179,0.270986,0.0309375,0.268154,0.0310373,0.24695,0.0254816,0.654748,0.00704705
1697,5,124,46.4853,17.4265,0.297795,0.0437216,0.290444,0.0456821,0.282507,0.0452162,0.285552,0.0461559,0.26926,0.0205582,0.678455,0.0059459
1698,5,54,28.8284,15.3903,0.219917,0.00881708,0.217043,0.00789986,0.214974,0.00741157,0.214351,0.00843944,0.258969,0.0158482,0.684434,0.00849008
1699,5,117,41.0711,14.4174,0.210397,0.00876278,0.207033,0.00861154,0.205114,0.00916031,0.204623,0.0086642,0.271895,0.019095,0.602044,0.00478873
1700,5,372,99.2132,26.4604,0.234957,0.0179723,0.232161,0.0179655,0.230245,0.0184003,0.227301,0.0180813,0.279233,0.0188494,0.702085,0.0217338
1701,5,110,57.0711,29.6101,0.208815,0.00405459,0.215485,0.00961069,0.21777,0.0131706,0.210111,0.00759033,0.377291,0.0978466,0.667998,0.00940124
1702,5,2397,327.296,44.6904,0.215206,0.00595277,0.222526,0.00567431,0.224182,0.00812587,0.214969,0.00623402,0.484516,0.0323187,0.52878,0.032864
1703,5,139,55.0711,21.8189,0.214457,0.00837166,0.217211,0.00631862,0.217133,0.00612466,0.208887,0.00871018,0.41642,0.0791972,0.601303,0.00762446
1704,5,62,28.2426,12.8653,0.184783,0.00633643,0.193255,0.00345716,0.193842,0.00459065,0.184672,0.00238806,0.252309,0.010398,0.563862,0.00357482
1705,5,55,32.8284,19.5946,0.21362,0.0145302,0.211592,0.0131687,0.209627,0.0127993,0.209543,0.0138781,0.287629,0.0377273,0.517568,0.0201923
1706,5,92,35.0711,13.3693,0.208938,0.00669238,0.207551,0.00564609,0.207552,0.00564358,0.203425,0.00618509,0.281117,0.0189571,0.608402,0.00487166
1707,5,61,27.6569,12.5394,0.19576,0.00845289,0.19201,0.00918596,0.189506,0.00878046,0.188405,0.00924664,0.27451,0.0254642,0.454696,0.0101144
1708,5,1325,174.184,22.8981,0.212453,0.00878529,0.2206,0.00783091,0.224804,0.0084089,0.213962,0.00757436,0.380244,0.0606961,0.697384,0.0333191
1709,5,69,31.0711,13.9915,0.317803,0.0274931,0.316185,0.026282,0.316286,0.0269504,0.312403,0.0264586,0.266212,0.0258971,0.705738,0.00938336
1710,5,2920,481.522,79.4052,0.282809,0.0672329,0.283613,0.0654349,0.282875,0.0633886,0.277299,0.0660788,0.27076,0.0271083,0.597631,0.0702448
1711,5,1476,281.054,53.5171,0.205315,0.0173901,0.203881,0.0171529,0.202971,0.0168805,0.200013,0.0181934,0.27438,0.033134,0.494168,0.040546
1712,5,237,77.799,25.5387,0.364814,0.0205431,0.361329,0.0202876,0.355335,0.0167191,0.357971,0.0203407,0.289617,0.0250104,0.553028,0.0220436
1713,5,59,27.4142,12.738,0.274525,0.0270155,0.276191,0.0277907,0.275968,0.0288643,0.273219,0.0272695,0.260219,0.0257384,0.682661,0.00481262
1714,5,230,87.5563,33.3309,0.232416,0.0173174,0.228317,0.0172168,0.224391,0.0171218,0.225172,0.0177258,0.280085,0.0243122,0.625176,0.0456646
1715,5,185,50.9706,14.0432,0.210066,0.00593677,0.207898,0.00572083,0.206388,0.00619733,0.203763,0.00610848,0.265649,0.0247545,0.670526,0.0105326
1716,5,83,43.4142,22.7084,0.202002,0.0253604,0.219542,0.0291297,0.225524,0.0315923,0.213564,0.0293087,0.284432,0.0309524,0.57986,0.0175238
1717,5,137,43.5563,13.8479,0.208863,0.00567178,0.207395,0.00591763,0.206577,0.00653395,0.202675,0.00570067,0.276599,0.0219449,0.646676,0.0051736
1718,5,123,43.8995,15.668,0.349087,0.00994276,0.342783,0.0101148,0.335012,0.0107911,0.339083,0.010377,0.266188,0.0211247,0.529664,0.00930493
1719,5,381,122.385,39.3124,0.265577,0.0670811,0.263883,0.0658437,0.260347,0.0623078,0.260461,0.0657421,0.288395,0.028511,0.537969,0.0365814
1720,5,52,28.8284,15.9823,0.384643,0.00423764,0.376564,0.00559762,0.362826,0.00448906,0.373195,0.00598966,0.262217,0.0212722,0.54145,0.00230617
1721,5,480,115.556,27.8193,0.197517,0.00892949,0.199942,0.00938399,0.194037,0.00968255,0.191146,0.00986552,0.261912,0.0288444,0.545481,0.0101367
1722,5,151,52.7279,18.4121,0.191151,0.00426997,0.193039,0.00407699,0.193662,0.00375148,0.186748,0.00348672,0.2535,0.0295343,0.560319,0.0110273
1723,5,376,121.213,39.0762,0.289946,0.0368818,0.288198,0.0360391,0.284909,0.0343955,0.28525,0.0366173,0.259794,0.0264153,0.547693,0.0174739
1724,5,1094,169.397,26.2297,0.211679,0.0138051,0.211852,0.0135403,0.212137,0.0135673,0.207121,0.0138017,0.278632,0.0282398,0.57425,0.016696
1725,5,238,66.1421,18.3814,0.231929,0.0245676,0.233851,0.0244998,0.232129,0.0243218,0.23066,0.0245301,0.262564,0.0231759,0.569782,0.00963981
1726,5,373,126.627,42.9879,0.358145,0.0239568,0.354855,0.0211143,0.348899,0.0185996,0.351127,0.0203347,0.280093,0.0322417,0.507572,0.0390168
1727,5,2114,320.51,48.5934,0.201332,0.00858469,0.201105,0.00845605,0.201637,0.00845145,0.197765,0.0091902,0.272824,0.0288158,0.567996,0.0180411
1728,5,236,77.3137,25.328,0.229302,0.0274265,0.229421,0.0279538,0.227097,0.0284615,0.226505,0.0280122,0.279013,0.0198421,0.553968,0.00737235
1729,5,1088,174.184,27.886,0.194433,0.00459226,0.196157,0.00421804,0.198702,0.00439965,0.191294,0.00370029,0.267092,0.0269991,0.572101,0.0223723
1730,5,225,64.1421,18.2854,0.205343,0.00568427,0.203975,0.00549651,0.203289,0.00558682,0.201104,0.00569686,0.275015,0.0248507,0.595495,0.0157465
1731,5,189,54.1421,15.5099,0.208173,0.00679124,0.208304,0.00660181,0.206145,0.00683033,0.203797,0.00635947,0.274219,0.0241691,0.602281,0.0171838
